CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
4129,71,8,57300.35,2,1,1,211,Regular Customers
4130,45,11,97031.98,3,3,2,332,Regular Customers
4131,95,16,155562.51,2,4,4,244,Big Spenders
4132,4,5,32205.760000000002,4,1,1,411,Regular Customers
4133,254,5,24325.86,1,1,1,111,At Risk
4134,52,10,95894.17,2,2,2,222,Regular Customers
4135,31,14,214687.3,3,4,4,344,Big Spenders
4136,33,18,230018.03,3,4,4,344,Big Spenders
4137,37,12,108372.69,3,3,3,333,Regular Customers
4138,49,12,112509.56,3,3,3,333,Regular Customers
4139,43,7,109488.31,3,1,3,313,Regular Customers
4140,242,10,94172.56999999999,1,2,2,122,At Risk
4141,19,9,67722.14,4,2,1,421,Regular Customers
4142,20,12,96485.56,4,3,2,432,Loyal Customers
4143,1,11,140490.34,4,3,4,434,Loyal Customers
4144,67,13,161440.37,2,4,4,244,Big Spenders
4145,54,5,75568.81,2,1,1,211,Regular Customers
4146,133,7,57717.14,1,1,1,111,At Risk
4147,18,9,109268.47,4,2,3,423,Regular Customers
4148,74,12,135939.28,2,3,4,234,Big Spenders
4149,112,6,50313.770000000004,1,1,1,111,At Risk
4150,27,15,199807.38,3,4,4,344,Big Spenders
4151,47,13,153713.33000000002,3,4,4,344,Big Spenders
4152,11,6,90171.6,4,1,2,412,Regular Customers
4153,92,9,50968.350000000006,2,2,1,221,Regular Customers
4154,41,17,235430.47,3,4,4,344,Big Spenders
4155,174,3,29607.75,1,1,1,111,At Risk
4156,1,12,203293.96,4,3,4,434,Loyal Customers
4157,96,4,47222.41,2,1,1,211,Regular Customers
4158,145,10,100619.39,1,2,2,122,At Risk
4159,321,7,76487.79000000001,1,1,1,111,At Risk
4160,20,13,114889.54000000001,4,4,3,443,Loyal Customers
4161,16,10,81612.23,4,2,2,422,Regular Customers
4162,15,11,128599.87,4,3,3,433,Loyal Customers
4163,126,5,52560.42,1,1,1,111,At Risk
4164,26,9,104419.15000000001,3,2,3,323,Regular Customers
4165,198,12,169207.28999999998,1,3,4,134,Big Spenders
4166,157,10,40461.15,1,2,1,121,At Risk
4167,104,11,65087.86,1,3,1,131,At Risk
4168,184,8,90852.48,1,1,2,112,At Risk
4169,258,5,17610.68,1,1,1,111,At Risk
4170,119,12,136673.83,1,3,4,134,Big Spenders
4171,75,3,32322.57,2,1,1,211,Regular Customers
4172,64,8,81570.07,2,1,2,212,Regular Customers
4173,30,10,93419.68,3,2,2,322,Regular Customers
4174,16,13,132356.12,4,4,3,443,Loyal Customers
4175,59,8,82884.98999999999,2,1,2,212,Regular Customers
4176,17,8,94652.93,4,1,2,412,Regular Customers
4177,2,16,194542.94,4,4,4,444,Champions
4178,2,14,196954.82,4,4,4,444,Champions
4179,544,5,28375.32,1,1,1,111,At Risk
4180,95,7,78906.47,2,1,2,212,Regular Customers
4181,15,15,167558.07,4,4,4,444,Champions
4182,24,11,99990.86,3,3,2,332,Regular Customers
4183,19,18,198318.73,4,4,4,444,Champions
4184,291,5,85968.59,1,1,2,112,At Risk
4185,137,9,112295.85,1,2,3,123,At Risk
4186,152,9,50327.74,1,2,1,121,At Risk
4187,84,6,55894.76,2,1,1,211,Regular Customers
4188,101,5,54232.33,2,1,1,211,Regular Customers
4189,35,13,134973.37,3,4,3,343,Regular Customers
4190,69,12,150915.79,2,3,4,234,Big Spenders
4191,11,11,122161.45,4,3,3,433,Loyal Customers
4192,79,14,149304.27,2,4,4,244,Big Spenders
4193,58,11,113083.15,2,3,3,233,Regular Customers
4194,155,5,43321.02,1,1,1,111,At Risk
4195,64,9,82054.57,2,2,2,222,Regular Customers
4196,24,12,97068.02,3,3,2,332,Regular Customers
4197,8,14,201427.09,4,4,4,444,Champions
4198,2,11,72498.37,4,3,1,431,Loyal Customers
4199,59,10,119091.7,2,2,3,223,Regular Customers
4200,80,12,167161.53,2,3,4,234,Big Spenders
4201,72,12,136640.45,2,3,4,234,Big Spenders
4202,71,8,47009.62,2,1,1,211,Regular Customers
4203,150,6,104193.0,1,1,2,112,At Risk
4204,75,7,26938.73,2,1,1,211,Regular Customers
4205,64,9,128270.95999999999,2,2,3,223,Regular Customers
4206,23,10,174416.45,3,2,4,324,Big Spenders
4207,193,8,64830.42,1,1,1,111,At Risk
4208,72,12,133433.03,2,3,3,233,Regular Customers
4209,1,8,98435.37,4,1,2,412,Regular Customers
4210,22,14,201425.33000000002,3,4,4,344,Big Spenders
4211,215,12,104932.42,1,3,3,133,At Risk
4212,24,11,68902.47,3,3,1,331,Regular Customers
4213,105,8,79184.01000000001,1,1,2,112,At Risk
4214,33,11,101659.47,3,3,2,332,Regular Customers
4215,34,11,99531.37,3,3,2,332,Regular Customers
4216,2,9,60521.55,4,2,1,421,Regular Customers
4217,19,10,121333.4,4,2,3,423,Regular Customers
4218,112,11,99141.2,1,3,2,132,At Risk
4219,195,6,76286.18,1,1,1,111,At Risk
4220,243,6,77167.86,1,1,2,112,At Risk
4221,3,7,87357.91,4,1,2,412,Regular Customers
4222,10,14,171050.51,4,4,4,444,Champions
4223,79,12,99947.1,2,3,2,232,Regular Customers
4224,422,4,29512.03,1,1,1,111,At Risk
4225,26,6,75465.08,3,1,1,311,Regular Customers
4226,8,13,159190.9,4,4,4,444,Champions
4227,181,10,71980.27,1,2,1,121,At Risk
4228,16,7,69607.04000000001,4,1,1,411,Regular Customers
4229,48,6,82250.68,3,1,2,312,Regular Customers
4230,10,10,131365.63999999998,4,2,3,423,Regular Customers
4231,3,14,159672.16,4,4,4,444,Champions
4232,142,10,154223.47999999998,1,2,4,124,Big Spenders
4233,88,8,74841.24,2,1,1,211,Regular Customers
4234,47,5,41463.89,3,1,1,311,Regular Customers
4235,12,11,148047.98,4,3,4,434,Loyal Customers
4236,6,8,76574.91,4,1,1,411,Regular Customers
4237,6,15,208527.46000000002,4,4,4,444,Champions
4238,24,15,188670.17,3,4,4,344,Big Spenders
4239,3,12,92935.48,4,3,2,432,Loyal Customers
4240,160,15,135647.77,1,4,3,143,At Risk
4241,117,9,155987.96,1,2,4,124,Big Spenders
4242,132,9,113307.3,1,2,3,123,At Risk
4243,155,8,76747.91,1,1,1,111,At Risk
4244,71,11,166429.68,2,3,4,234,Big Spenders
4245,6,9,130824.09999999999,4,2,3,423,Regular Customers
4246,24,12,131714.31,3,3,3,333,Regular Customers
4247,80,10,116327.38,2,2,3,223,Regular Customers
4248,9,12,113761.35,4,3,3,433,Loyal Customers
4249,74,9,93415.17,2,2,2,222,Regular Customers
4250,99,8,120436.40000000001,2,1,3,213,Regular Customers
4251,35,9,133298.85,3,2,3,323,Regular Customers
4252,23,8,104403.87,3,1,3,313,Regular Customers
4253,59,6,93675.07,2,1,2,212,Regular Customers
4254,106,8,98436.38,1,1,2,112,At Risk
4255,70,18,137232.02,2,4,4,244,Big Spenders
4256,17,8,93362.52,4,1,2,412,Regular Customers
4257,2,16,189702.79,4,4,4,444,Champions
4258,41,11,77467.16,3,3,2,332,Regular Customers
4259,18,13,181206.43,4,4,4,444,Champions
4260,50,14,146451.25,3,4,4,344,Big Spenders
4261,38,11,124960.90000000001,3,3,3,333,Regular Customers
4262,25,5,59835.740000000005,3,1,1,311,Regular Customers
4263,42,12,150103.6,3,3,4,334,Big Spenders
4264,36,11,129274.99,3,3,3,333,Regular Customers
4265,26,9,129279.44,3,2,3,323,Regular Customers
4266,62,12,86867.11,2,3,2,232,Regular Customers
4267,124,8,66443.2,1,1,1,111,At Risk
4268,27,11,111949.64,3,3,3,333,Regular Customers
4269,48,7,71709.34,3,1,1,311,Regular Customers
4270,7,9,105572.12,4,2,3,423,Regular Customers
4271,7,14,128349.95999999999,4,4,3,443,Loyal Customers
4272,109,10,134451.14,1,2,3,123,At Risk
4273,39,9,87222.9,3,2,2,322,Regular Customers
4274,53,11,101163.06,2,3,2,232,Regular Customers
4275,146,11,171913.99,1,3,4,134,Big Spenders
4276,49,12,235473.01,3,3,4,334,Big Spenders
4277,27,12,128228.67,3,3,3,333,Regular Customers
4278,23,10,65668.53,3,2,1,321,Regular Customers
4279,79,13,183060.56,2,4,4,244,Big Spenders
4280,204,10,92895.68000000001,1,2,2,122,At Risk
4281,7,12,122200.98999999999,4,3,3,433,Loyal Customers
4282,235,8,55584.39,1,1,1,111,At Risk
4283,95,9,82474.18,2,2,2,222,Regular Customers
4284,4,8,95528.5,4,1,2,412,Regular Customers
4285,17,12,92192.78,4,3,2,432,Loyal Customers
4286,46,9,112718.64,3,2,3,323,Regular Customers
4287,134,9,105536.9,1,2,3,123,At Risk
4288,85,11,190570.86000000002,2,3,4,234,Big Spenders
4289,65,9,74806.20999999999,2,2,1,221,Regular Customers
4290,1,17,189669.12,4,4,4,444,Champions
4291,107,11,97564.08,1,3,2,132,At Risk
4292,19,17,147352.07,4,4,4,444,Champions
4293,209,7,65452.62,1,1,1,111,At Risk
4294,21,12,108967.53,4,3,3,433,Loyal Customers
4295,146,10,106157.04000000001,1,2,3,123,At Risk
4296,13,13,151474.02000000002,4,4,4,444,Champions
4297,16,14,112200.06999999999,4,4,3,443,Loyal Customers
4298,192,18,137072.77,1,4,4,144,Big Spenders
4299,16,10,65366.81,4,2,1,421,Regular Customers
4300,17,18,246956.04,4,4,4,444,Champions
4301,221,13,180776.85,1,4,4,144,Big Spenders
4302,127,7,164561.17,1,1,4,114,Big Spenders
4303,62,13,167880.83000000002,2,4,4,244,Big Spenders
4304,102,14,142193.06,2,4,4,244,Big Spenders
4305,18,17,199022.61000000002,4,4,4,444,Champions
4306,25,12,140670.47,3,3,4,334,Big Spenders
4307,13,17,106205.38,4,4,3,443,Loyal Customers
4308,210,5,72466.14,1,1,1,111,At Risk
4309,5,9,84693.96,4,2,2,422,Regular Customers
4310,6,12,83853.81,4,3,2,432,Loyal Customers
4311,17,11,98329.34,4,3,2,432,Loyal Customers
4312,90,4,25118.44,2,1,1,211,Regular Customers
4313,115,10,132655.76,1,2,3,123,At Risk
4314,46,11,126689.30999999998,3,3,3,333,Regular Customers
4315,16,13,103964.32,4,4,2,442,Loyal Customers
4316,77,8,124251.86,2,1,3,213,Regular Customers
4317,47,7,35771.43,3,1,1,311,Regular Customers
4318,169,16,145751.93,1,4,4,144,Big Spenders
4319,83,13,107747.94,2,4,3,243,Regular Customers
4320,170,10,105367.33,1,2,3,123,At Risk
4321,44,10,129688.84,3,2,3,323,Regular Customers
4322,68,12,170851.83,2,3,4,234,Big Spenders
4323,113,7,44518.28,1,1,1,111,At Risk
4324,76,11,92068.92,2,3,2,232,Regular Customers
4325,34,12,156475.33000000002,3,3,4,334,Big Spenders
4326,27,5,72699.86,3,1,1,311,Regular Customers
4327,22,11,128912.81,3,3,3,333,Regular Customers
4328,43,8,82074.77,3,1,2,312,Regular Customers
4329,46,12,137644.88,3,3,4,334,Big Spenders
4330,80,5,74935.67,2,1,1,211,Regular Customers
4331,12,10,72811.43000000001,4,2,1,421,Regular Customers
4332,8,8,83919.82,4,1,2,412,Regular Customers
4333,81,8,50098.02,2,1,1,211,Regular Customers
4334,37,10,162518.2,3,2,4,324,Big Spenders
4335,37,12,105904.85,3,3,3,333,Regular Customers
4336,13,10,137763.55,4,2,4,424,Big Spenders
4337,114,11,109768.33,1,3,3,133,At Risk
4338,137,9,139662.08000000002,1,2,4,124,Big Spenders
4339,27,8,155875.09999999998,3,1,4,314,Big Spenders
4340,7,11,91602.34,4,3,2,432,Loyal Customers
4341,72,16,182814.16,2,4,4,244,Big Spenders
4342,183,9,71891.55,1,2,1,121,At Risk
4343,49,10,70672.56,3,2,1,321,Regular Customers
4344,32,7,69597.28,3,1,1,311,Regular Customers
4345,99,12,123583.59,2,3,3,233,Regular Customers
4346,50,13,133883.9,3,4,3,343,Regular Customers
4347,71,12,80733.27,2,3,2,232,Regular Customers
4348,148,11,121233.43000000001,1,3,3,133,At Risk
4349,300,5,93803.16,1,1,2,112,At Risk
4350,138,4,62799.74,1,1,1,111,At Risk
4351,77,12,130339.95000000001,2,3,3,233,Regular Customers
4352,8,9,77745.19,4,2,2,422,Regular Customers
4353,8,8,78204.29,4,1,2,412,Regular Customers
4354,88,8,68558.64,2,1,1,211,Regular Customers
4355,7,10,119708.06999999999,4,2,3,423,Regular Customers
4356,25,12,111124.66,3,3,3,333,Regular Customers
4357,123,9,113297.29,1,2,3,123,At Risk
4358,137,9,48906.75,1,2,1,121,At Risk
4359,97,8,84038.61,2,1,2,212,Regular Customers
4360,123,6,57005.5,1,1,1,111,At Risk
4361,65,9,119324.48999999999,2,2,3,223,Regular Customers
4362,172,8,83679.51999999999,1,1,2,112,At Risk
4363,27,7,63473.95,3,1,1,311,Regular Customers
4364,210,10,121495.0,1,2,3,123,At Risk
4365,61,7,123690.78,2,1,3,213,Regular Customers
4366,55,9,119240.03,2,2,3,223,Regular Customers
4367,65,11,129732.95,2,3,3,233,Regular Customers
4368,17,10,120710.47,4,2,3,423,Regular Customers
4369,14,8,96487.50000000001,4,1,2,412,Regular Customers
4370,39,7,48464.549999999996,3,1,1,311,Regular Customers
4371,44,8,91876.22,3,1,2,312,Regular Customers
4372,76,8,94097.25,2,1,2,212,Regular Customers
4373,181,9,105340.07,1,2,3,123,At Risk
4374,8,9,50095.51,4,2,1,421,Regular Customers
4375,8,15,165013.12,4,4,4,444,Champions
4376,17,12,108734.55,4,3,3,433,Loyal Customers
4377,2,12,107494.76,4,3,3,433,Loyal Customers
4378,44,12,87859.23,3,3,2,332,Regular Customers
4379,329,11,121964.48,1,3,3,133,At Risk
4380,58,11,123318.78,2,3,3,233,Regular Customers
4381,10,13,189892.69,4,4,4,444,Champions
4382,25,13,151099.27,3,4,4,344,Big Spenders
4383,51,15,131459.76,3,4,3,343,Regular Customers
4384,28,3,25942.08,3,1,1,311,Regular Customers
4385,27,8,94021.9,3,1,2,312,Regular Customers
4386,129,10,122069.17,1,2,3,123,At Risk
4387,94,19,239096.13999999998,2,4,4,244,Big Spenders
4388,6,14,117961.4,4,4,3,443,Loyal Customers
4389,79,14,173126.74,2,4,4,244,Big Spenders
4390,8,7,105745.17,4,1,3,413,Regular Customers
4391,19,11,141002.72999999998,4,3,4,434,Loyal Customers
4392,3,7,132666.77000000002,4,1,3,413,Regular Customers
4393,2,9,59083.46000000001,4,2,1,421,Regular Customers
4394,25,8,125235.79,3,1,3,313,Regular Customers
4395,29,11,122066.55,3,3,3,333,Regular Customers
4396,53,5,38427.15,2,1,1,211,Regular Customers
4397,362,8,92837.76000000001,1,1,2,112,At Risk
4398,90,6,73820.65,2,1,1,211,Regular Customers
4399,45,11,166391.36,3,3,4,334,Big Spenders
4400,59,16,209252.08,2,4,4,244,Big Spenders
4401,103,7,79694.26,1,1,2,112,At Risk
4402,48,9,140854.78,3,2,4,324,Big Spenders
4403,33,4,44357.21,3,1,1,311,Regular Customers
4404,34,11,128943.34,3,3,3,333,Regular Customers
4405,27,14,88754.86,3,4,2,342,Regular Customers
4406,62,12,119382.98,2,3,3,233,Regular Customers
4407,11,6,61828.51,4,1,1,411,Regular Customers
4408,112,9,83115.06,1,2,2,122,At Risk
4409,34,10,97334.53,3,2,2,322,Regular Customers
4410,143,11,190380.1,1,3,4,134,Big Spenders
4411,17,7,29451.13,4,1,1,411,Regular Customers
4412,275,6,86164.15,1,1,2,112,At Risk
4413,7,16,153249.13,4,4,4,444,Champions
4414,140,6,90477.29,1,1,2,112,At Risk
4415,29,10,139432.26,3,2,4,324,Big Spenders
4416,171,10,172431.43,1,2,4,124,Big Spenders
4417,110,7,68871.79,1,1,1,111,At Risk
4418,41,5,43901.69,3,1,1,311,Regular Customers
4419,126,6,69684.94,1,1,1,111,At Risk
4420,2,10,123244.08,4,2,3,423,Regular Customers
4421,161,5,21844.17,1,1,1,111,At Risk
4422,74,7,84431.4,2,1,2,212,Regular Customers
4423,58,5,95037.34,2,1,2,212,Regular Customers
4424,20,13,100511.84,4,4,2,442,Loyal Customers
4425,35,5,97382.26000000001,3,1,2,312,Regular Customers
4426,7,14,159355.14,4,4,4,444,Champions
4427,15,6,32087.19,4,1,1,411,Regular Customers
4428,131,12,164820.72,1,3,4,134,Big Spenders
4429,2,14,176693.45,4,4,4,444,Champions
4430,52,10,144024.71,2,2,4,224,Big Spenders
4431,190,6,42301.39,1,1,1,111,At Risk
4432,101,15,144368.79,2,4,4,244,Big Spenders
4433,30,11,114063.5,3,3,3,333,Regular Customers
4434,210,7,106489.38,1,1,3,113,At Risk
4435,1,8,33768.27,4,1,1,411,Regular Customers
4436,119,8,80417.83,1,1,2,112,At Risk
4437,44,14,100747.52,3,4,2,342,Regular Customers
4438,13,14,183103.69,4,4,4,444,Champions
4439,16,13,117178.08,4,4,3,443,Loyal Customers
4440,44,10,92068.70999999999,3,2,2,322,Regular Customers
4441,21,11,84232.14,4,3,2,432,Loyal Customers
4442,31,10,40402.86,3,2,1,321,Regular Customers
4443,176,8,78504.01999999999,1,1,2,112,At Risk
4444,32,11,101444.52,3,3,2,332,Regular Customers
4445,29,6,46706.75,3,1,1,311,Regular Customers
4446,22,8,121547.43,3,1,3,313,Regular Customers
4447,42,11,146267.11,3,3,4,334,Big Spenders
4448,126,10,78344.44,1,2,2,122,At Risk
4449,146,7,94059.05,1,1,2,112,At Risk
4450,143,9,86920.51000000001,1,2,2,122,At Risk
4451,31,8,65081.15,3,1,1,311,Regular Customers
4452,91,11,120567.86,2,3,3,233,Regular Customers
4453,207,8,108773.64,1,1,3,113,At Risk
4454,96,11,115456.76,2,3,3,233,Regular Customers
4455,54,13,126554.45999999999,2,4,3,243,Regular Customers
4456,118,7,111374.33,1,1,3,113,At Risk
4457,20,8,120088.85,4,1,3,413,Regular Customers
4458,48,6,81089.27,3,1,2,312,Regular Customers
4459,289,8,70761.3,1,1,1,111,At Risk
4460,13,17,192623.67,4,4,4,444,Champions
4461,21,6,76330.87,4,1,1,411,Regular Customers
4462,18,10,108153.81,4,2,3,423,Regular Customers
4463,154,15,114691.81,1,4,3,143,At Risk
4464,80,9,66614.47,2,2,1,221,Regular Customers
4465,76,9,159958.27000000002,2,2,4,224,Big Spenders
4466,260,10,132565.06,1,2,3,123,At Risk
4467,2,15,181338.78,4,4,4,444,Champions
4468,19,6,57889.490000000005,4,1,1,411,Regular Customers
4469,4,12,118768.97,4,3,3,433,Loyal Customers
4470,7,6,119504.15,4,1,3,413,Regular Customers
4471,3,15,153116.11000000002,4,4,4,444,Champions
4472,19,19,161465.35,4,4,4,444,Champions
4473,2,11,134613.67,4,3,3,433,Loyal Customers
4474,240,9,112969.06,1,2,3,123,At Risk
4475,113,5,72120.33,1,1,1,111,At Risk
4476,10,16,139410.14,4,4,4,444,Champions
4477,8,8,67716.17,4,1,1,411,Regular Customers
4478,197,9,123513.86,1,2,3,123,At Risk
4479,28,13,117066.98,3,4,3,343,Regular Customers
4480,49,12,145654.6,3,3,4,334,Big Spenders
4481,9,10,116126.81,4,2,3,423,Regular Customers
4482,11,14,116417.44,4,4,3,443,Loyal Customers
4483,191,7,85584.83,1,1,2,112,At Risk
4484,69,9,70443.02,2,2,1,221,Regular Customers
4485,87,5,69348.2,2,1,1,211,Regular Customers
4486,37,10,102308.49,3,2,2,322,Regular Customers
4487,43,13,100948.18,3,4,2,342,Regular Customers
4488,50,10,110274.65,3,2,3,323,Regular Customers
4489,151,4,39305.880000000005,1,1,1,111,At Risk
4490,196,4,60311.259999999995,1,1,1,111,At Risk
4491,56,4,57518.520000000004,2,1,1,211,Regular Customers
4492,69,11,115873.6,2,3,3,233,Regular Customers
4493,99,7,67781.06,2,1,1,211,Regular Customers
4494,22,10,94932.31999999999,3,2,2,322,Regular Customers
4495,122,12,80449.87,1,3,2,132,At Risk
4496,43,8,71917.25,3,1,1,311,Regular Customers
4497,138,10,158540.54,1,2,4,124,Big Spenders
4498,340,6,64208.0,1,1,1,111,At Risk
4499,91,8,82110.35,2,1,2,212,Regular Customers
4500,9,12,180051.66,4,3,4,434,Loyal Customers
4501,25,12,184346.33000000002,3,3,4,334,Big Spenders
4502,153,11,87616.64,1,3,2,132,At Risk
4503,30,5,28066.08,3,1,1,311,Regular Customers
4504,41,13,119776.7,3,4,3,343,Regular Customers
4505,122,10,158714.27,1,2,4,124,Big Spenders
4506,184,4,41749.899999999994,1,1,1,111,At Risk
4507,54,10,53250.340000000004,2,2,1,221,Regular Customers
4508,10,14,82927.2,4,4,2,442,Loyal Customers
4509,34,9,75305.93000000001,3,2,1,321,Regular Customers
4510,47,11,111886.62,3,3,3,333,Regular Customers
4511,115,10,141667.4,1,2,4,124,Big Spenders
4512,133,9,80965.71,1,2,2,122,At Risk
4513,144,17,211615.93,1,4,4,144,Big Spenders
4514,165,13,94163.86,1,4,2,142,At Risk
4515,110,7,64616.94,1,1,1,111,At Risk
4516,137,12,142072.59,1,3,4,134,Big Spenders
4517,2,15,138250.22,4,4,4,444,Champions
4518,4,10,129628.07,4,2,3,423,Regular Customers
4519,59,5,45106.38,2,1,1,211,Regular Customers
4520,67,8,76896.06,2,1,2,212,Regular Customers
4521,199,9,108395.75,1,2,3,123,At Risk
4522,12,14,204951.77,4,4,4,444,Champions
4523,66,9,83001.29000000001,2,2,2,222,Regular Customers
4524,31,12,123526.98000000001,3,3,3,333,Regular Customers
4525,44,10,111735.85,3,2,3,323,Regular Customers
4526,138,7,112257.93,1,1,3,113,At Risk
4527,4,7,73818.99,4,1,1,411,Regular Customers
4528,63,10,122431.47,2,2,3,223,Regular Customers
4529,54,7,78992.77,2,1,2,212,Regular Customers
4530,32,14,122126.83,3,4,3,343,Regular Customers
4531,125,10,132673.83,1,2,3,123,At Risk
4532,9,9,99997.38,4,2,2,422,Regular Customers
4533,39,10,161930.79,3,2,4,324,Big Spenders
4534,149,5,33637.25,1,1,1,111,At Risk
4535,58,10,127072.77,2,2,3,223,Regular Customers
4536,96,12,132382.87,2,3,3,233,Regular Customers
4537,1,11,138172.99,4,3,4,434,Loyal Customers
4538,142,8,76380.11,1,1,1,111,At Risk
4539,56,7,90273.29,2,1,2,212,Regular Customers
4540,87,13,128502.84,2,4,3,243,Regular Customers
4541,68,11,114177.32,2,3,3,233,Regular Customers
4542,42,13,85462.4,3,4,2,342,Regular Customers
4543,12,14,167420.18,4,4,4,444,Champions
4544,34,11,131136.25,3,3,3,333,Regular Customers
4545,129,12,95017.84,1,3,2,132,At Risk
4546,38,11,144790.33000000002,3,3,4,334,Big Spenders
4547,44,15,113924.15,3,4,3,343,Regular Customers
4548,17,4,48225.89,4,1,1,411,Regular Customers
4549,79,5,66132.29,2,1,1,211,Regular Customers
4550,46,6,61109.31,3,1,1,311,Regular Customers
4551,42,10,127901.11,3,2,3,323,Regular Customers
4552,8,13,169207.01,4,4,4,444,Champions
4553,10,9,128334.26999999999,4,2,3,423,Regular Customers
4554,225,9,90058.11,1,2,2,122,At Risk
4555,100,14,170324.97,2,4,4,244,Big Spenders
4556,27,8,140208.9,3,1,4,314,Big Spenders
4557,60,12,99477.36,2,3,2,232,Regular Customers
4558,121,7,45559.380000000005,1,1,1,111,At Risk
4559,7,17,164706.04,4,4,4,444,Champions
4560,88,14,98464.33,2,4,2,242,Regular Customers
4561,223,7,103041.97,1,1,2,112,At Risk
4562,2,11,131637.75,4,3,3,433,Loyal Customers
4563,18,11,139494.68,4,3,4,434,Loyal Customers
4564,103,10,87456.98,1,2,2,122,At Risk
4565,165,10,146171.28,1,2,4,124,Big Spenders
4566,27,8,72776.77,3,1,1,311,Regular Customers
4567,342,5,44014.799999999996,1,1,1,111,At Risk
4568,52,9,79611.77,2,2,2,222,Regular Customers
4569,23,9,157670.39,3,2,4,324,Big Spenders
4570,89,13,190458.24,2,4,4,244,Big Spenders
4571,157,8,94809.63,1,1,2,112,At Risk
4572,1,10,130127.97,4,2,3,423,Regular Customers
4573,221,7,89346.8,1,1,2,112,At Risk
4574,57,9,138762.19999999998,2,2,4,224,Big Spenders
4575,44,14,183843.62,3,4,4,344,Big Spenders
4576,116,8,60125.799999999996,1,1,1,111,At Risk
4577,36,11,133472.82,3,3,3,333,Regular Customers
4578,114,10,106953.54000000001,1,2,3,123,At Risk
4579,23,16,141378.19,3,4,4,344,Big Spenders
4580,21,8,85351.31,4,1,2,412,Regular Customers
4581,36,5,54630.75,3,1,1,311,Regular Customers
4582,18,10,98787.25,4,2,2,422,Regular Customers
4583,67,9,140623.35,2,2,4,224,Big Spenders
4584,38,12,157816.78,3,3,4,334,Big Spenders
4585,43,14,147451.14,3,4,4,344,Big Spenders
4586,7,7,62198.79,4,1,1,411,Regular Customers
4587,233,9,119358.23999999999,1,2,3,123,At Risk
4588,1,14,140863.89,4,4,4,444,Champions
4589,44,5,47688.57,3,1,1,311,Regular Customers
4590,1,6,31422.35,4,1,1,411,Regular Customers
4591,315,6,64005.619999999995,1,1,1,111,At Risk
4592,17,9,124259.12,4,2,3,423,Regular Customers
4593,2,13,157159.02,4,4,4,444,Champions
4594,88,8,113929.56,2,1,3,213,Regular Customers
4595,15,11,93731.72,4,3,2,432,Loyal Customers
4596,86,10,100031.52,2,2,2,222,Regular Customers
4597,4,10,103643.92,4,2,2,422,Regular Customers
4598,97,11,134321.18,2,3,3,233,Regular Customers
4599,11,10,81558.09,4,2,2,422,Regular Customers
4600,70,5,45326.85,2,1,1,211,Regular Customers
4601,91,12,185700.56,2,3,4,234,Big Spenders
4602,32,15,139928.08,3,4,4,344,Big Spenders
4603,41,11,109419.62,3,3,3,333,Regular Customers
4604,30,10,106892.62,3,2,3,323,Regular Customers
4605,67,15,161068.25,2,4,4,244,Big Spenders
4606,53,4,40252.630000000005,2,1,1,211,Regular Customers
4607,4,16,144133.43,4,4,4,444,Champions
4608,3,11,160523.68,4,3,4,434,Loyal Customers
4609,39,10,109536.29,3,2,3,323,Regular Customers
4610,136,11,122946.07,1,3,3,133,At Risk
4611,3,9,131410.63999999998,4,2,3,423,Regular Customers
4612,132,13,126194.61,1,4,3,143,At Risk
4613,25,10,122340.98,3,2,3,323,Regular Customers
4614,53,18,281684.01,2,4,4,244,Big Spenders
4615,131,6,53809.77,1,1,1,111,At Risk
4616,70,14,185477.33000000002,2,4,4,244,Big Spenders
4617,40,9,98238.85,3,2,2,322,Regular Customers
4618,11,8,68420.23,4,1,1,411,Regular Customers
4619,33,14,158686.35,3,4,4,344,Big Spenders
4620,5,17,179774.57,4,4,4,444,Champions
4621,34,16,119860.05,3,4,3,343,Regular Customers
4622,9,6,101871.81,4,1,2,412,Regular Customers
4623,56,12,139601.97,2,3,4,234,Big Spenders
4624,17,11,144954.9,4,3,4,434,Loyal Customers
4625,60,21,259182.45,2,4,4,244,Big Spenders
4626,204,4,29883.059999999998,1,1,1,111,At Risk
4627,4,14,129875.93000000001,4,4,3,443,Loyal Customers
4628,8,14,210464.78,4,4,4,444,Champions
4629,37,14,74786.32,3,4,1,341,Regular Customers
4630,79,10,130570.17,2,2,3,223,Regular Customers
4631,16,9,106245.43,4,2,3,423,Regular Customers
4632,20,11,169830.53,4,3,4,434,Loyal Customers
4633,38,9,103741.18,3,2,2,322,Regular Customers
4634,1,10,95813.16,4,2,2,422,Regular Customers
4635,6,10,128985.59000000001,4,2,3,423,Regular Customers
4636,53,8,101431.1,2,1,2,212,Regular Customers
4637,93,10,93791.44,2,2,2,222,Regular Customers
4638,62,11,98387.06,2,3,2,232,Regular Customers
4639,244,9,63294.93,1,2,1,121,At Risk
4640,6,12,98405.81999999999,4,3,2,432,Loyal Customers
4641,68,9,66045.79000000001,2,2,1,221,Regular Customers
4642,70,6,76926.68,2,1,2,212,Regular Customers
4643,66,13,97663.65,2,4,2,242,Regular Customers
4644,153,7,108689.92,1,1,3,113,At Risk
4645,93,11,159875.31,2,3,4,234,Big Spenders
4646,156,8,120423.41,1,1,3,113,At Risk
